field_position_id,surface,message,field_path,charging_relevance,constraint_ids,scenario_ids
FP-1563,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.sai.plmnId.mnc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1564,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.sai.lac,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1565,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.sai.sac,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1566,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.lai.plmnId.mcc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1567,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.lai.plmnId.mnc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1568,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.lai.lac,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1569,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.rai.plmnId.mcc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1570,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.rai.plmnId.mnc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1571,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.rai.lac,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1572,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.rai.rac,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1573,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.vlrNumber,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1574,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.mscNumber,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1575,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.ageOfLocationInformation,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A56 | T4N-A70
FP-1576,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.ueLocationTimestamp,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A56 | T4N-A70
FP-1577,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.geographicalInformation,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1578,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.geodeticInformation,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1579,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.tai.plmnId.mcc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1580,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.tai.plmnId.mnc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1581,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.tai.tac,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1582,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.tai.nid,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1583,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.ignoreTai,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1584,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.ecgi.plmnId.mcc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1585,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.ecgi.plmnId.mnc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1586,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.ecgi.eutraCellId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1587,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.ecgi.nid,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1588,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.ignoreEcgi,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1589,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.ageOfLocationInformation,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A56 | T4N-A70
FP-1590,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.ueLocationTimestamp,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A56 | T4N-A70
FP-1591,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.geographicalInformation,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1592,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.geodeticInformation,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1593,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalNgenbId.plmnId.mcc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1594,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalNgenbId.plmnId.mnc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1595,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalNgenbId.n3IwfId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1596,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalNgenbId.gNbId.bitLength,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1597,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalNgenbId.gNbId.gNBValue,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1598,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalNgenbId.ngeNbId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1599,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalNgenbId.wagfId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1600,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalNgenbId.tngfId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1601,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalNgenbId.nid,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1602,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalNgenbId.eNbId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1603,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalENbId.plmnId.mcc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1604,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalENbId.plmnId.mnc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1605,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalENbId.n3IwfId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1606,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalENbId.gNbId.bitLength,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1607,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalENbId.gNbId.gNBValue,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1608,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalENbId.ngeNbId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1609,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalENbId.wagfId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1610,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalENbId.tngfId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1611,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalENbId.nid,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1612,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.eutraLocation.globalENbId.eNbId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1613,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.tai.plmnId.mcc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1614,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.tai.plmnId.mnc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1615,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.tai.tac,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1616,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.tai.nid,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1617,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.ncgi.plmnId.mcc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1618,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.ncgi.plmnId.mnc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1619,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.ncgi.nrCellId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1620,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.ncgi.nid,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1621,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.ignoreNcgi,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1622,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.ageOfLocationInformation,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A56 | T4N-A70
FP-1623,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.ueLocationTimestamp,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A56 | T4N-A70
FP-1624,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.geographicalInformation,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1625,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.geodeticInformation,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1626,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.globalGnbId.plmnId.mcc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1627,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.globalGnbId.plmnId.mnc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1628,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.globalGnbId.n3IwfId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1629,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.globalGnbId.gNbId.bitLength,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1630,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.globalGnbId.gNbId.gNBValue,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1631,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.globalGnbId.ngeNbId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1632,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.globalGnbId.wagfId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1633,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.globalGnbId.tngfId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1634,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.globalGnbId.nid,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1635,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.nrLocation.globalGnbId.eNbId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1636,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.n3gppTai.plmnId.mcc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1637,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.n3gppTai.plmnId.mnc,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1638,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.n3gppTai.tac,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1639,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.n3gppTai.nid,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1640,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.n3IwfId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1641,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.ueIpv4Addr,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1642,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.ueIpv6Addr,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1643,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.portNumber,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1644,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.protocol,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1645,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.tnapId.ssId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1646,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.tnapId.bssId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1647,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.tnapId.civicAddress,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1648,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.twapId.ssId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1649,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.twapId.bssId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1650,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.twapId.civicAddress,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
FP-1651,T4-Nchf,Nchf ChargingDataRequest,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.mAPDUNon3GPPUserLocationInfo.n3gaLocation.hfcNodeId.hfcNId,DEPLOYMENT,T4N-R16 | T4N-R21,T4N-A55 | T4N-A70
